seed,gps_rmse,ekf_rmse,rejected_gps
508,5.293815516785214,0.2787003238240512,1778
509,5.301265291995705,0.27884443349167143,1732
510,5.306823789699066,0.28433824019743376,1753
511,5.318374176721069,0.29697921299754315,1724
512,5.118489543822505,0.30889938804511075,1697
513,5.1294939446510135,0.2786989262387695,1697
514,5.424532552184144,0.31225828627796504,1838
515,5.3208068994448805,0.2960567066947463,1821
516,5.213742202279,0.2974653560526842,1746
517,5.249232660341391,0.27954056158719287,1728
518,5.2196873773814,0.2789910665084457,1752
519,5.231800461450202,0.27935801790749215,1676
520,5.2086651908820025,0.2858401654582063,1705
521,5.0906344481626045,0.2779931731624531,1691
522,5.196970309359337,0.43652854207086894,1733
523,5.24834078496537,0.27988536889169435,1775
524,5.23331343922785,0.2836107125446733,1718
525,5.315161890534525,0.2788312846498371,1747
526,5.242072580471013,0.27869506093141766,1690
527,5.2325652510495955,0.3096141266389365,1701
528,5.298150238413892,0.2779253790055206,1754
529,5.3008027180765005,0.2800902864058373,1762
530,5.269600480953841,0.2852356027447452,1769
531,5.27917558252728,0.28367028951212203,1753
532,5.270447854112001,0.27952146560086577,1728
533,5.182441721982927,0.27741578135248024,1680
534,5.228573822389369,0.2957467380964392,1773
535,5.123396078033696,0.29417925276695805,1698
536,5.196130192325761,0.2823343615023222,1701
537,5.225573282721964,0.2848516873628409,1739
538,5.368955127449372,3.741679187859188,1860
539,5.1687250711713455,0.30439099899123484,1739
540,5.349423968420091,0.28212574485696645,1789
541,5.2468179548063,0.27793086137446216,1753
542,5.224862111677161,0.2787365782116585,1760
543,5.149312224725215,0.2769492790567465,1712
544,5.422406950820512,0.2778023088915701,1850
545,5.325294930071059,0.2771276087919529,1794
546,5.251429174198795,0.29040635451924307,1705
547,5.1890202815333115,0.2769345358304683,1764
548,5.3911199802594245,10.909900913764709,1982
549,5.249632380826412,0.2886805928638144,1722
550,5.312983803787257,0.2844228498668936,1736
551,5.2324756926935025,0.2785616376260714,1710
552,5.287552573087711,0.3001673836783249,1758
553,5.21849766897618,0.27798480297697087,1710
554,5.320443128489786,0.27735419040031295,1793
555,5.18479718295161,0.27911518254818357,1685
556,5.285515019550015,0.2823665746438652,1759
557,5.206215939198344,0.2902952908882997,1741
558,5.2096751023881405,0.2785992814170847,1710
559,5.254394759095815,0.2782142853752531,1719
560,5.229932182781999,0.27774616437008554,1733
561,5.327944183758364,0.31241826021033015,1785
562,5.307887938609208,0.2777379145744964,1805
563,5.2098464020687585,0.29461845622232624,1725
564,5.211741832239449,0.2788721810757209,1716
565,5.190506995972289,0.27817695224335054,1692
566,5.288404850842541,0.278773121074539,1738
567,5.121791850368063,0.2784403871179794,1667
568,5.155214407140117,0.27902376015917013,1682
569,5.263916114358749,0.278514621400574,1767
570,5.205860614468278,0.28431569973506166,1721
571,5.291589296399413,0.4617409146751556,1784
572,5.367912471177822,0.28720180427196346,1760
573,5.306374997084506,0.2781185068986563,1773
574,5.281677289803177,0.28503791053068334,1757
575,5.234857742107109,0.28295370376948,1694
576,5.276828943507666,0.3132642031103653,1780
577,5.302573726360861,0.27780588123443306,1759
578,5.354694096609958,0.31022332859455914,1771
579,5.3546337816466,0.2967803644204019,1764
580,5.302630071520253,0.27848092710304334,1768
581,5.273839285951193,0.27834015848020166,1765
582,5.384333359992937,0.27826959082334013,1809
583,5.207788911852562,0.2868917989201387,1720
584,5.238646015772223,0.2775739491177683,1704
585,5.25670662258525,0.2849142126990976,1760
586,5.280488345470573,0.2967692195128892,1717
